Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
74,20.0002,0.7,100.0,491.19,608.12,1483.48,1251.45,9.35,13.66,334.13,2323.93,8716.38,1.07,44.41,314.76,2388.05,8050.44,9.1794,0.02,365,2324,100.0,24.56,14.6756,0
75,10.0018,0.2503,100.0,489.05,605.18,1498.17,1312.09,10.52,15.49,394.27,2318.99,8771.77,1.26,45.35,371.56,2388.18,8121.56,8.6803,0.03,371,2319,100.0,28.44,17.0594,0
76,41.998,0.84,100.0,445.0,549.27,1349.85,1121.82,3.91,5.71,138.87,2211.76,8311.78,1.02,41.97,130.36,2387.8,8073.54,9.3713,0.02,332,2212,100.0,10.77,6.2436,0
77,42.0063,0.84,100.0,445.0,549.56,1352.55,1128.72,3.91,5.72,138.44,2211.77,8311.39,1.02,42.05,130.54,2387.77,8074.47,9.3682,0.02,331,2212,100.0,10.59,6.331,0
78,9.9986,0.25,100.0,489.05,604.72,1501.7,1304.56,10.52,15.49,393.84,2318.95,8768.35,1.26,45.42,371.54,2388.14,8120.57,8.6344,0.03,370,2319,100.0,28.44,17.0825,0
79,10.0032,0.25,100.0,489.05,604.74,1509.27,1307.63,10.52,15.49,394.69,2318.9,8768.4,1.26,45.3,371.96,2388.14,8121.19,8.6607,0.03,371,2319,100.0,28.53,17.0451,0
80,20.0051,0.7,100.0,491.19,607.39,1491.08,1262.41,9.35,13.65,334.01,2323.97,8723.84,1.08,44.45,314.55,2388.11,8056.24,9.2352,0.02,365,2324,100.0,24.36,14.7074,0
81,25.0065,0.62,60.0,462.54,536.71,1266.15,1053.07,7.05,9.03,175.19,1915.26,8006.81,0.94,36.76,164.37,2028.11,7866.66,10.9262,0.02,307,1915,84.93,14.41,8.4665,0
82,25.0,0.6217,60.0,462.54,536.68,1269.13,1050.15,7.05,9.03,175.29,1915.17,8002.92,0.94,36.77,164.69,2028.07,7865.76,10.9315,0.02,307,1915,84.93,14.18,8.5392,0
83,10.0044,0.2518,100.0,489.05,604.56,1500.15,1309.35,10.52,15.49,394.04,2318.95,8769.55,1.26,45.65,371.45,2388.11,8118.75,8.6705,0.03,370,2319,100.0,28.49,17.1574,0
84,10.0005,0.2519,100.0,489.05,605.07,1500.48,1314.36,10.52,15.49,394.5,2318.97,8768.71,1.26,45.64,371.59,2388.18,8121.91,8.6943,0.03,369,2319,100.0,28.43,17.1049,0
85,42.0045,0.8418,100.0,445.0,549.57,1347.6,1125.63,3.91,5.72,138.45,2211.79,8313.02,1.02,42.15,130.35,2387.79,8079.29,9.3513,0.02,331,2212,100.0,10.57,6.3354,0
86,10.0071,0.2515,100.0,489.05,605.05,1501.74,1310.18,10.52,15.49,394.45,2319.01,8769.37,1.26,45.35,371.71,2388.15,8121.51,8.6541,0.03,370,2319,100.0,28.56,17.0237,0
87,20.0057,0.7,100.0,491.19,607.3,1487.35,1256.16,9.35,13.66,334.3,2323.92,8710.72,1.08,44.4,314.98,2388.13,8048.22,9.2325,0.02,365,2324,100.0,24.62,14.6841,0
88,35.0017,0.84,100.0,449.44,555.78,1363.07,1129.42,5.48,8.0,194.65,2222.83,8340.88,1.02,42.13,183.21,2387.91,8060.3,9.3036,0.02,334,2223,100.0,14.85,8.9897,0
89,35.003,0.84,100.0,449.44,555.42,1363.31,1126.76,5.48,8.0,194.27,2222.8,8342.83,1.02,41.92,183.12,2387.84,8061.42,9.3477,0.02,335,2223,100.0,14.95,8.9063,0
90,42.0066,0.842,100.0,445.0,549.63,1351.68,1128.23,3.91,5.71,139.0,2211.8,8314.9,1.02,42.04,130.31,2387.84,8078.27,9.3696,0.02,333,2212,100.0,10.74,6.2875,0
91,10.0019,0.2516,100.0,489.05,604.88,1498.68,1309.74,10.52,15.5,394.43,2318.97,8768.86,1.26,45.51,371.53,2388.17,8122.46,8.6516,0.03,369,2319,100.0,28.43,17.0967,0
92,20.0063,0.7004,100.0,491.19,607.3,1484.02,1253.75,9.35,13.65,334.03,2323.95,8716.56,1.08,44.27,315.22,2388.07,8050.6,9.223,0.02,366,2324,100.0,24.53,14.6532,0
93,9.9995,0.2505,100.0,489.05,604.28,1502.1,1311.42,10.52,15.49,394.71,2318.89,8770.78,1.26,45.47,371.74,2388.18,8125.44,8.6586,0.03,369,2319,100.0,28.52,17.0589,0
94,25.0047,0.6203,60.0,462.54,537.39,1262.31,1047.78,7.05,9.03,175.73,1915.22,8002.41,0.94,36.8,164.92,2028.02,7866.19,10.9156,0.02,308,1915,84.93,14.42,8.4849,0
95,42.0043,0.84,100.0,445.0,549.09,1352.0,1131.44,3.91,5.71,138.23,2211.7,8312.26,1.02,42.07,130.63,2387.82,8079.91,9.3637,0.02,332,2212,100.0,10.64,6.438,0
96,41.9996,0.84,100.0,445.0,549.21,1353.71,1128.48,3.91,5.71,138.43,2211.75,8319.42,1.02,42.1,130.62,2387.79,8072.46,9.3821,0.02,330,2212,100.0,10.7,6.4634,0
97,35.0054,0.84,100.0,449.44,555.62,1368.44,1132.39,5.48,8.0,194.62,2222.86,8344.0,1.02,41.84,182.96,2387.93,8060.52,9.34,0.02,332,2223,100.0,14.76,8.8851,0
98,10.0018,0.25,100.0,489.05,605.61,1503.14,1309.93,10.52,15.49,394.6,2318.95,8773.04,1.26,45.47,371.81,2388.17,8124.31,8.6981,0.03,369,2319,100.0,28.69,17.0805,0
99,9.9983,0.2502,100.0,489.05,605.32,1497.52,1315.96,10.52,15.49,394.42,2318.97,8768.29,1.26,45.64,371.76,2388.18,8115.25,8.6603,0.03,369,2319,100.0,28.4,17.1199,0
100,35.0073,0.84,100.0,449.44,555.75,1361.31,1132.32,5.48,8.0,194.85,2222.81,8338.92,1.02,41.77,183.22,2387.86,8053.26,9.344,0.02,334,2223,100.0,14.77,8.9186,0
101,24.9999,0.622,60.0,462.54,536.89,1258.13,1055.92,7.05,9.03,176.32,1915.21,8005.28,0.94,36.74,164.2,2028.07,7867.03,10.9233,0.02,308,1915,84.93,14.17,8.5391,0
102,25.001,0.62,60.0,462.54,536.89,1260.79,1046.23,7.05,9.02,175.25,1915.17,8002.17,0.94,36.79,164.38,2028.15,7863.03,10.9184,0.02,309,1915,84.93,14.13,8.5206,0
103,0.0006,0.0016,100.0,518.67,642.9,1589.01,1406.91,14.62,21.61,553.55,2388.1,9047.28,1.3,47.47,521.46,2388.14,8128.57,8.3976,0.03,392,2388,100.0,39.0,23.1865,0
104,19.9986,0.7,100.0,491.19,607.63,1481.89,1249.89,9.35,13.65,334.23,2323.95,8712.64,1.07,44.52,314.88,2388.06,8050.97,9.2413,0.02,364,2324,100.0,24.48,14.584,0
105,0.0002,0.0019,100.0,518.67,642.24,1590.17,1409.07,14.62,21.61,553.26,2388.06,9045.65,1.3,47.51,520.95,2388.09,8124.99,8.4198,0.03,394,2388,100.0,38.69,23.3377,0
106,42.0019,0.8402,100.0,445.0,549.56,1350.11,1126.57,3.91,5.72,138.41,2211.7,8315.33,1.02,42.3,130.16,2387.81,8076.78,9.3522,0.02,330,2212,100.0,10.61,6.4142,0
107,42.0034,0.8413,100.0,445.0,549.28,1350.8,1125.88,3.91,5.71,138.58,2211.71,8313.11,1.02,42.25,130.75,2387.78,8079.2,9.364,0.02,330,2212,100.0,10.66,6.4175,0
108,41.9981,0.8408,100.0,445.0,549.89,1351.05,1123.59,3.91,5.72,137.99,2211.78,8317.79,1.02,42.09,130.82,2387.8,8078.84,9.3941,0.02,331,2212,100.0,10.59,6.3123,0
109,42.0007,0.84,100.0,445.0,549.61,1355.89,1127.17,3.91,5.71,138.58,2211.72,8326.3,1.02,42.16,130.63,2387.75,8074.82,9.3539,0.02,331,2212,100.0,10.67,6.3323,0
110,41.9999,0.84,100.0,445.0,549.26,1350.41,1132.63,3.91,5.71,138.43,2211.73,8324.16,1.02,42.14,130.2,2387.76,8073.32,9.38,0.02,333,2212,100.0,10.69,6.3132,0
111,0.0009,0.0,100.0,518.67,642.73,1585.0,1406.21,14.62,21.61,553.46,2388.14,9053.0,1.3,47.52,521.1,2388.07,8125.4,8.4105,0.03,392,2388,100.0,38.98,23.3605,0
112,0.0015,0.0005,100.0,518.67,643.05,1594.58,1408.02,14.62,21.61,553.18,2388.13,9047.7,1.3,47.75,520.81,2388.14,8128.33,8.4312,0.03,393,2388,100.0,38.82,23.2489,0
113,35.0018,0.84,100.0,449.44,555.86,1372.28,1129.39,5.48,8.0,193.84,2222.79,8334.76,1.02,41.88,183.07,2387.81,8061.73,9.3412,0.02,333,2223,100.0,14.71,8.9816,0
114,24.9989,0.62,60.0,462.54,536.7,1258.93,1046.01,7.05,9.03,175.12,1915.25,7998.1,0.94,36.75,164.98,2028.02,7866.46,10.9197,0.02,307,1915,84.93,14.35,8.5846,0
115,0.0,0.0,100.0,518.67,643.33,1593.93,1410.25,14.62,21.61,553.01,2388.14,9046.18,1.3,47.5,521.22,2388.16,8131.8,8.4455,0.03,394,2388,100.0,38.78,23.3177,0
116,0.0002,0.0016,100.0,518.67,642.64,1592.9,1402.51,14.62,21.61,553.33,2388.16,9046.68,1.3,47.49,521.17,2388.17,8133.37,8.4589,0.03,391,2388,100.0,38.84,23.4133,0
117,19.9993,0.7,100.0,491.19,608.07,1482.98,1252.61,9.35,13.65,335.11,2323.98,8711.69,1.08,44.53,314.76,2388.07,8055.6,9.2249,0.02,365,2324,100.0,24.55,14.7163,0
118,20.0041,0.7,100.0,491.19,607.53,1484.86,1250.33,9.35,13.66,333.68,2323.9,8715.33,1.08,44.46,314.94,2388.05,8051.0,9.2025,0.02,365,2324,100.0,24.4,14.6517,0
119,20.0032,0.7,100.0,491.19,607.25,1478.25,1256.36,9.35,13.65,334.07,2323.97,8715.35,1.08,44.49,314.77,2388.03,8048.17,9.2381,0.02,366,2324,100.0,24.36,14.6793,0
120,0.0021,0.0,100.0,518.67,642.83,1592.37,1413.74,14.62,21.61,553.79,2388.15,9051.95,1.3,47.42,521.31,2388.11,8128.2,8.4405,0.03,392,2388,100.0,38.82,23.2966,0
121,25.0009,0.62,60.0,462.54,536.64,1265.13,1049.15,7.05,9.03,174.97,1915.15,8000.7,0.94,36.83,164.62,2028.09,7866.66,10.9347,0.02,308,1915,84.93,14.15,8.6383,0
122,20.0078,0.7,100.0,491.19,608.05,1489.03,1255.58,9.35,13.66,334.07,2323.96,8722.3,1.08,44.43,315.7,2388.07,8054.32,9.2732,0.02,365,2324,100.0,24.27,14.7086,0
123,42.0057,0.84,100.0,445.0,549.29,1356.58,1127.68,3.91,5.72,139.19,2211.7,8311.47,1.02,42.33,130.82,2387.76,8070.96,9.3666,0.02,331,2212,100.0,10.61,6.3843,0
124,42.0048,0.84,100.0,445.0,549.92,1351.18,1130.33,3.91,5.72,138.35,2211.74,8310.84,1.02,42.16,130.82,2387.8,8074.08,9.3817,0.02,330,2212,100.0,10.58,6.3636,0
125,10.0021,0.2504,100.0,489.05,604.92,1501.24,1315.68,10.52,15.5,394.3,2319.01,8768.52,1.26,45.46,371.39,2388.19,8119.14,8.6753,0.03,369,2319,100.0,28.59,17.1734,0
126,42.0009,0.8406,100.0,445.0,549.55,1359.58,1129.65,3.91,5.72,139.57,2211.77,8308.64,1.02,42.12,130.01,2387.78,8076.33,9.4005,0.02,332,2212,100.0,10.54,6.4491,0
127,25.0042,0.6202,60.0,462.54,537.47,1260.8,1046.18,7.05,9.03,174.89,1915.19,8001.39,0.94,36.75,164.66,2028.11,7866.68,10.8965,0.02,307,1915,84.93,14.4,8.7113,0
128,25.0049,0.6215,60.0,462.54,537.19,1266.33,1056.66,7.05,9.02,175.03,1915.21,8011.56,0.94,36.61,164.47,2028.06,7867.28,10.8996,0.02,307,1915,84.93,14.31,8.5988,0
129,35.0072,0.84,100.0,449.44,556.39,1364.7,1134.66,5.48,8.0,194.51,2222.76,8346.21,1.02,42.01,182.98,2387.88,8058.2,9.3483,0.02,334,2223,100.0,14.76,8.8402,0
130,42.0051,0.8407,100.0,445.0,549.8,1357.59,1125.17,3.91,5.71,139.09,2211.69,8315.34,1.02,42.05,130.25,2387.82,8076.61,9.3885,0.02,332,2212,100.0,10.47,6.3389,0
131,0.0008,0.0009,100.0,518.67,642.76,1588.8,1410.75,14.62,21.61,553.17,2388.11,9044.06,1.3,47.45,521.05,2388.08,8127.54,8.4453,0.03,393,2388,100.0,38.93,23.1257,0
132,9.9988,0.2503,100.0,489.05,605.16,1496.65,1310.78,10.52,15.49,394.4,2318.99,8766.73,1.26,45.54,371.52,2388.21,8124.32,8.68,0.03,369,2319,100.0,28.6,17.0994,0
133,41.9994,0.84,100.0,445.0,550.05,1356.89,1124.93,3.91,5.72,138.08,2211.71,8313.69,1.02,42.12,130.63,2387.79,8078.02,9.4213,0.02,332,2212,100.0,10.46,6.3839,0
134,42.0011,0.8402,100.0,445.0,549.28,1362.51,1128.56,3.91,5.71,137.8,2211.68,8308.75,1.02,42.1,130.94,2387.78,8075.51,9.3421,0.02,331,2212,100.0,10.65,6.3651,0
135,0.0002,0.0,100.0,518.67,642.94,1587.06,1410.33,14.62,21.61,552.69,2388.1,9038.53,1.3,47.45,521.19,2388.14,8136.0,8.4682,0.03,394,2388,100.0,38.81,23.3001,0
136,0.0004,0.0003,100.0,518.67,642.69,1585.85,1401.58,14.62,21.61,553.86,2388.13,9048.97,1.3,47.54,521.71,2388.12,8123.97,8.4299,0.03,392,2388,100.0,38.86,23.3741,0
137,10.0023,0.2503,100.0,489.05,604.89,1499.76,1312.76,10.52,15.49,394.74,2318.98,8771.46,1.26,45.56,371.5,2388.2,8118.03,8.6462,0.03,369,2319,100.0,28.44,17.1694,0
138,0.0028,0.0,100.0,518.67,643.18,1588.56,1405.32,14.62,21.61,553.68,2388.12,9039.82,1.3,47.71,520.95,2388.14,8122.36,8.4547,0.03,393,2388,100.0,38.87,23.1919,0
139,10.0002,0.25,100.0,489.05,605.13,1501.12,1307.68,10.52,15.5,394.57,2318.92,8770.57,1.26,45.56,371.42,2388.21,8121.81,8.6854,0.03,370,2319,100.0,28.53,17.0718,0
140,20.0079,0.7012,100.0,491.19,607.52,1484.28,1255.61,9.35,13.65,334.19,2323.94,8717.13,1.08,44.51,314.65,2388.12,8059.81,9.2385,0.02,365,2324,100.0,24.39,14.7137,0
141,42.0013,0.84,100.0,445.0,549.87,1352.98,1124.02,3.91,5.71,139.09,2211.69,8317.33,1.02,42.3,130.27,2387.78,8072.03,9.3665,0.02,332,2212,100.0,10.77,6.3697,0
142,10.0015,0.25,100.0,489.05,604.97,1498.53,1311.52,10.52,15.49,394.13,2318.98,8768.73,1.26,45.45,371.33,2388.15,8120.7,8.6579,0.03,369,2319,100.0,28.5,17.1454,0
143,25.0047,0.6211,60.0,462.54,537.31,1261.74,1037.98,7.05,9.02,175.52,1915.22,8003.11,0.94,36.76,164.68,2028.11,7864.78,10.9061,0.02,308,1915,84.93,14.35,8.5127,0
144,20.0066,0.7013,100.0,491.19,608.33,1490.62,1261.2,9.35,13.66,334.13,2323.89,8716.41,1.08,44.46,314.36,2388.09,8052.45,9.25,0.02,365,2324,100.0,24.26,14.5833,0
145,24.9986,0.62,60.0,462.54,537.39,1263.13,1050.5,7.05,9.03,175.33,1915.19,8007.37,0.94,36.75,164.33,2028.05,7869.17,10.9073,0.02,308,1915,84.93,14.17,8.5794,0
146,41.9986,0.84,100.0,445.0,549.58,1354.32,1118.89,3.91,5.72,138.71,2211.71,8312.25,1.02,42.28,130.02,2387.77,8077.95,9.4093,0.02,330,2212,100.0,10.41,6.3343,0
147,9.999,0.25,100.0,489.05,604.82,1497.37,1301.37,10.52,15.49,393.83,2319.01,8769.97,1.26,45.38,371.4,2388.12,8126.03,8.6606,0.03,369,2319,100.0,28.4,17.0572,0
148,42.0057,0.84,100.0,445.0,549.88,1353.2,1128.61,3.91,5.71,139.4,2211.72,8305.09,1.02,42.16,130.88,2387.75,8072.71,9.3607,0.02,332,2212,100.0,10.6,6.4093,0
149,42.0028,0.8418,100.0,445.0,549.72,1350.69,1129.72,3.91,5.72,138.4,2211.69,8320.44,1.02,42.18,130.65,2387.71,8076.08,9.4083,0.02,332,2212,100.0,10.34,6.3379,0
150,42.0043,0.84,100.0,445.0,549.65,1350.55,1132.06,3.91,5.72,138.22,2211.73,8314.84,1.02,42.28,130.45,2387.8,8072.36,9.3645,0.02,333,2212,100.0,10.63,6.4883,0
151,25.0074,0.6204,60.0,462.54,536.87,1261.54,1043.94,7.05,9.02,174.95,1915.25,8000.5,0.94,36.9,164.47,2028.08,7867.34,10.9164,0.02,308,1915,84.93,14.17,8.5404,0
152,35.0073,0.8411,100.0,449.44,555.66,1362.44,1127.03,5.48,8.0,194.81,2222.74,8346.65,1.02,41.98,182.96,2387.89,8058.64,9.3398,0.02,336,2223,100.0,14.88,8.8555,0
153,10.004,0.2501,100.0,489.05,605.0,1502.0,1323.34,10.52,15.5,394.51,2318.97,8770.46,1.26,45.47,371.35,2388.14,8119.9,8.6854,0.03,369,2319,100.0,28.54,17.0259,0
154,35.0071,0.8408,100.0,449.44,555.85,1370.1,1135.76,5.48,8.0,194.42,2222.77,8342.34,1.02,42.03,183.0,2387.88,8058.31,9.3408,0.02,335,2223,100.0,14.97,8.9469,0
155,10.0024,0.2501,100.0,489.05,605.04,1502.0,1318.37,10.52,15.49,394.33,2319.01,8772.1,1.26,45.54,371.81,2388.13,8117.27,8.6364,0.03,371,2319,100.0,28.48,17.1055,0
156,0.0016,0.0008,100.0,518.67,642.86,1593.94,1408.14,14.62,21.61,553.05,2388.21,9050.48,1.3,47.7,521.03,2388.16,8129.71,8.4335,0.03,392,2388,100.0,38.97,23.3176,0
157,0.0003,0.0018,100.0,518.67,642.67,1594.52,1409.57,14.62,21.61,553.38,2388.14,9047.48,1.3,47.65,520.95,2388.08,8132.2,8.4512,0.03,393,2388,100.0,38.94,23.3175,0
158,42.0014,0.84,100.0,445.0,549.8,1352.89,1135.79,3.91,5.72,139.23,2211.67,8311.93,1.02,42.2,131.03,2387.75,8072.65,9.3864,0.02,329,2212,100.0,10.58,6.2593,0
159,0.0017,0.0,100.0,518.67,642.61,1585.05,1411.46,14.62,21.61,553.84,2388.09,9050.31,1.3,47.71,521.25,2388.17,8127.08,8.4404,0.03,393,2388,100.0,38.79,23.4176,0
160,24.9981,0.6203,60.0,462.54,537.23,1265.99,1054.27,7.05,9.02,175.42,1915.22,8012.8,0.94,36.87,164.49,2028.02,7870.44,10.9099,0.02,308,1915,84.93,14.29,8.456,0
161,35.002,0.84,100.0,449.44,556.74,1369.89,1126.48,5.48,8.0,193.8,2222.82,8345.86,1.02,42.02,183.1,2387.91,8058.06,9.3432,0.02,335,2223,100.0,14.8,8.7946,0
162,10.0057,0.25,100.0,489.05,604.93,1499.61,1308.26,10.52,15.5,394.39,2319.01,8775.29,1.26,45.48,371.47,2388.16,8120.95,8.648,0.03,371,2319,100.0,28.31,16.984,0
163,0.0022,0.0011,100.0,518.67,642.7,1591.17,1406.25,14.62,21.61,553.61,2388.11,9044.04,1.3,47.54,521.16,2388.11,8127.12,8.4034,0.03,396,2388,100.0,38.71,23.1563,0
164,0.002,0.0001,100.0,518.67,642.75,1592.49,1406.37,14.62,21.61,552.96,2388.21,9041.42,1.3,47.55,521.55,2388.17,8123.92,8.4533,0.03,394,2388,100.0,38.68,23.2839,0
165,35.0061,0.8418,100.0,449.44,555.62,1369.27,1129.97,5.48,8.0,194.31,2222.78,8343.13,1.02,42.0,183.0,2387.9,8058.64,9.3323,0.02,336,2223,100.0,14.76,8.8301,0
166,10.0062,0.25,100.0,489.05,605.13,1507.45,1313.82,10.52,15.49,394.46,2319.01,8771.91,1.26,45.62,370.94,2388.18,8117.11,8.6443,0.03,371,2319,100.0,28.66,17.0408,0
167,25.0005,0.6209,60.0,462.54,536.52,1262.63,1055.11,7.05,9.03,175.31,1915.22,8001.49,0.94,36.82,164.84,2028.09,7863.58,10.9499,0.02,308,1915,84.93,14.18,8.5723,0
168,25.0037,0.62,60.0,462.54,536.55,1260.4,1051.12,7.05,9.03,175.48,1915.19,8013.71,0.94,36.92,164.64,2028.11,7869.49,10.9184,0.02,307,1915,84.93,14.34,8.6273,0
169,10.0079,0.25,100.0,489.05,605.01,1500.96,1314.83,10.52,15.5,394.19,2318.97,8771.04,1.26,45.57,371.47,2388.23,8121.7,8.6485,0.03,370,2319,100.0,28.61,17.1566,0
170,10.0007,0.25,100.0,489.05,604.69,1499.26,1311.53,10.52,15.5,394.45,2319.0,8770.66,1.26,45.53,371.39,2388.18,8127.69,8.6665,0.03,370,2319,100.0,28.55,17.1038,0
171,42.0046,0.84,100.0,445.0,549.81,1355.42,1130.03,3.91,5.71,138.58,2211.67,8317.65,1.02,42.22,130.19,2387.77,8070.92,9.4113,0.02,330,2212,100.0,10.58,6.3167,0
172,10.0069,0.2507,100.0,489.05,605.35,1503.98,1313.84,10.52,15.49,394.76,2319.02,8774.74,1.26,45.61,371.35,2388.23,8122.43,8.6593,0.03,369,2319,100.0,28.55,17.0768,0
173,42.0004,0.84,100.0,445.0,549.58,1355.97,1130.14,3.91,5.71,138.43,2211.73,8309.34,1.02,42.24,130.86,2387.79,8074.09,9.3906,0.02,332,2212,100.0,10.6,6.3498,0
174,42.006,0.8418,100.0,445.0,549.88,1356.33,1126.8,3.91,5.72,138.28,2211.72,8311.78,1.02,42.09,130.23,2387.75,8073.8,9.4216,0.02,331,2212,100.0,10.68,6.4124,0
175,0.0022,0.0015,100.0,518.67,642.36,1592.98,1406.7,14.62,21.61,553.33,2388.15,9049.69,1.3,47.47,521.45,2388.19,8131.55,8.4476,0.03,394,2388,100.0,38.76,23.2858,0
176,20.0019,0.7,100.0,491.19,607.64,1486.97,1256.14,9.35,13.65,334.2,2323.93,8710.34,1.08,44.54,314.61,2388.09,8063.83,9.2092,0.02,366,2324,100.0,24.54,14.689,0
177,20.0016,0.7014,100.0,491.19,607.43,1487.68,1261.12,9.35,13.66,334.67,2323.98,8717.01,1.08,44.56,314.45,2388.05,8054.51,9.2291,0.02,366,2324,100.0,24.41,14.7464,0
178,10.0035,0.2515,100.0,489.05,604.9,1501.48,1314.15,10.52,15.5,394.6,2318.92,8771.33,1.26,45.57,371.15,2388.15,8121.8,8.6829,0.03,370,2319,100.0,28.43,17.1831,0
179,42.0008,0.8406,100.0,445.0,549.3,1360.84,1127.72,3.91,5.71,139.02,2211.77,8315.08,1.02,41.83,130.66,2387.74,8077.18,9.387,0.02,331,2212,100.0,10.51,6.4765,0
180,35.0061,0.8416,100.0,449.44,555.99,1362.24,1131.02,5.48,8.0,194.07,2222.73,8335.61,1.02,42.02,183.2,2387.83,8061.4,9.2924,0.02,335,2223,100.0,14.8,8.9346,0
181,0.0014,0.0007,100.0,518.67,642.61,1594.61,1413.79,14.62,21.61,552.77,2388.11,9050.52,1.3,47.68,521.05,2388.17,8130.29,8.4643,0.03,394,2388,100.0,38.81,23.2338,0
182,42.0055,0.84,100.0,445.0,549.86,1356.12,1131.49,3.91,5.71,138.47,2211.73,8315.52,1.02,42.15,129.98,2387.71,8078.94,9.3783,0.02,331,2212,100.0,10.45,6.2004,0
183,0.0018,0.0,100.0,518.67,643.39,1593.25,1405.53,14.62,21.61,553.19,2388.17,9051.55,1.3,47.61,520.75,2388.15,8128.62,8.4576,0.03,395,2388,100.0,38.63,23.2439,0
184,0.002,0.0005,100.0,518.67,642.7,1596.01,1411.63,14.62,21.61,552.56,2388.14,9044.69,1.3,47.7,520.8,2388.14,8128.7,8.4211,0.03,394,2388,100.0,38.72,23.1784,0
185,20.0047,0.7009,100.0,491.19,608.17,1479.47,1253.5,9.35,13.66,333.93,2323.93,8719.66,1.08,44.48,314.69,2388.07,8056.78,9.24,0.02,366,2324,100.0,24.33,14.5709,0
186,20.0019,0.7016,100.0,491.19,607.86,1477.72,1251.48,9.35,13.66,333.97,2323.95,8716.46,1.07,44.48,314.92,2388.12,8051.05,9.2151,0.02,365,2324,100.0,24.68,14.627,0
187,20.0056,0.7016,100.0,491.19,607.59,1484.54,1252.07,9.35,13.66,334.15,2323.99,8714.27,1.08,44.42,314.13,2388.1,8054.46,9.2643,0.02,366,2324,100.0,24.41,14.5437,0
188,42.0013,0.84,100.0,445.0,549.3,1353.8,1133.21,3.91,5.71,138.67,2211.66,8307.08,1.02,42.25,130.77,2387.82,8075.88,9.3789,0.02,331,2212,100.0,10.47,6.3402,0
189,34.998,0.8415,100.0,449.44,556.17,1365.48,1131.79,5.48,8.0,194.47,2222.8,8341.87,1.02,42.05,182.37,2387.91,8058.8,9.3484,0.02,334,2223,100.0,14.88,8.8251,0
190,19.9985,0.7009,100.0,491.19,608.07,1484.93,1257.59,9.35,13.65,334.63,2323.97,8715.93,1.08,44.54,314.56,2388.09,8054.92,9.2397,0.03,366,2324,100.0,24.35,14.5814,0
191,10.0005,0.25,100.0,489.05,605.3,1501.31,1312.26,10.52,15.49,394.64,2319.03,8769.99,1.26,45.72,371.31,2388.22,8114.73,8.636,0.03,370,2319,100.0,28.34,17.1471,0
192,42.0045,0.8403,100.0,445.0,549.98,1348.32,1137.06,3.91,5.72,138.11,2211.67,8314.24,1.02,42.32,131.02,2387.73,8073.35,9.3886,0.02,333,2212,100.0,10.56,6.4443,0
193,24.9982,0.62,60.0,462.54,537.11,1257.43,1050.78,7.05,9.03,174.95,1915.16,8002.46,0.94,36.87,165.12,2028.14,7867.13,10.9104,0.02,309,1915,84.93,14.25,8.6394,0
194,0.0006,0.0,100.0,518.67,642.87,1594.85,1411.88,14.62,21.61,552.98,2388.18,9038.31,1.3,47.53,521.15,2388.14,8123.81,8.4651,0.03,393,2388,100.0,38.81,23.1395,0
195,25.0065,0.62,60.0,462.54,536.84,1263.51,1046.51,7.05,9.03,175.49,1915.2,8005.41,0.94,36.9,164.2,2028.02,7868.33,10.9045,0.02,306,1915,84.93,14.36,8.4914,0
196,0.0018,0.0,100.0,518.67,642.76,1594.86,1409.15,14.62,21.61,553.34,2388.17,9047.76,1.3,47.49,520.76,2388.14,8127.7,8.4573,0.03,393,2388,100.0,38.75,23.1401,0
197,10.0067,0.2505,100.0,489.05,605.38,1500.83,1313.19,10.52,15.5,393.64,2319.02,8764.65,1.26,45.6,371.09,2388.23,8122.96,8.6717,0.03,369,2319,100.0,28.55,17.073,0
198,24.9999,0.62,60.0,462.54,536.08,1272.94,1054.85,7.05,9.03,175.39,1915.19,8007.07,0.94,36.82,164.39,2028.14,7868.56,10.9049,0.02,307,1915,84.93,14.32,8.4968,0
199,42.0062,0.84,100.0,445.0,549.43,1362.52,1123.46,3.91,5.71,138.64,2211.68,8321.66,1.02,42.21,130.7,2387.79,8074.33,9.3775,0.02,331,2212,100.0,10.5,6.304,0
200,42.0061,0.84,100.0,445.0,549.39,1353.43,1128.39,3.91,5.71,138.79,2211.67,8308.27,1.02,42.28,130.38,2387.75,8074.0,9.401,0.02,330,2212,100.0,10.64,6.3389,0
201,35.0072,0.84,100.0,449.44,555.43,1363.13,1140.24,5.48,8.0,194.87,2222.9,8349.71,1.02,42.09,183.11,2387.94,8058.51,9.3755,0.02,334,2223,100.0,14.82,8.7867,0
202,20.0003,0.7,100.0,491.19,607.76,1483.34,1254.46,9.35,13.66,334.79,2323.98,8720.57,1.08,44.5,315.06,2388.1,8056.35,9.2497,0.02,365,2324,100.0,24.38,14.5504,0
