Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,labels
58,9.9996,0.25,100.0,489.05,605.42,1498.09,1311.85,10.52,15.49,395.12,2318.92,8776.68,1.26,45.43,372.17,2388.16,8132.43,8.6731,0.03,370,2319,100.0,28.84,17.1552,0
59,10.0056,0.2514,100.0,489.05,604.56,1500.1,1312.1,10.52,15.49,394.61,2318.97,8777.05,1.26,45.33,371.98,2388.15,8134.06,8.6606,0.03,371,2319,100.0,28.49,17.1302,0
60,41.9989,0.84,100.0,445.0,549.68,1356.87,1130.71,3.91,5.71,139.52,2211.96,8318.85,1.02,41.9,130.05,2388.01,8089.82,9.3517,0.02,331,2212,100.0,10.58,6.4306,0
61,24.9992,0.6214,60.0,462.54,536.64,1264.15,1050.8,7.05,9.02,175.32,1915.32,8015.2,0.94,36.72,164.75,2028.24,7875.23,10.9086,0.02,306,1915,84.93,14.4,8.5339,0
62,42.004,0.8411,100.0,445.0,549.92,1352.25,1120.85,3.91,5.72,138.66,2211.83,8320.74,1.02,42.05,130.62,2387.92,8080.54,9.4006,0.02,332,2212,100.0,10.68,6.3169,0
63,0.0025,0.0014,100.0,518.67,642.64,1585.08,1406.2,14.62,21.61,553.47,2388.01,9055.69,1.3,47.47,520.96,2388.05,8134.28,8.4209,0.03,394,2388,100.0,38.83,23.3174,0
64,20.0047,0.7,100.0,491.19,607.24,1490.87,1258.89,9.35,13.66,335.45,2323.97,8723.4,1.08,44.54,314.97,2388.11,8059.75,9.2191,0.02,366,2324,100.0,24.44,14.7486,0
65,35.0068,0.8416,100.0,449.44,555.98,1362.76,1128.2,5.48,8.0,193.72,2222.86,8348.09,1.02,42.07,182.77,2387.99,8065.68,9.3523,0.02,335,2223,100.0,14.93,8.9395,0
66,42.0018,0.8415,100.0,445.0,549.43,1352.62,1128.74,3.91,5.72,138.0,2211.81,8319.95,1.02,41.97,130.48,2387.94,8077.02,9.3809,0.02,331,2212,100.0,10.68,6.3187,0
67,0.0015,0.0018,100.0,518.67,642.2,1597.31,1401.16,14.62,21.61,553.56,2388.08,9054.58,1.3,47.33,520.68,2388.08,8134.16,8.427,0.03,393,2388,100.0,38.95,23.4113,0
68,20.0066,0.7,100.0,491.19,607.62,1484.45,1251.82,9.35,13.66,335.02,2324.0,8714.43,1.07,44.38,315.02,2388.14,8060.79,9.2669,0.02,366,2324,100.0,24.42,14.7723,0
69,25.0045,0.62,60.0,462.54,536.92,1269.39,1046.4,7.05,9.03,175.03,1915.35,8008.85,0.94,36.87,164.6,2028.21,7872.32,10.9106,0.02,306,1915,84.93,14.25,8.6693,0
70,42.0019,0.84,100.0,445.0,549.07,1353.85,1130.96,3.91,5.71,139.0,2211.83,8319.73,1.02,42.16,130.72,2387.93,8084.78,9.3705,0.02,330,2212,100.0,10.54,6.3357,0
71,25.003,0.6218,60.0,462.54,536.92,1261.21,1053.17,7.05,9.03,175.36,1915.37,8004.67,0.94,36.9,164.93,2028.21,7871.62,10.8964,0.02,307,1915,84.93,14.05,8.6102,0
72,10.0009,0.2516,100.0,489.05,604.94,1502.21,1317.22,10.52,15.49,394.64,2318.94,8778.5,1.26,45.38,371.76,2388.19,8132.98,8.6781,0.03,370,2319,100.0,28.52,16.9829,0
73,42.0068,0.84,100.0,445.0,549.21,1355.77,1127.51,3.91,5.72,138.19,2211.88,8314.89,1.02,42.02,130.77,2387.96,8081.68,9.3702,0.02,331,2212,100.0,10.74,6.219,0
74,10.0013,0.25,100.0,489.05,605.28,1501.64,1313.01,10.52,15.49,394.64,2318.89,8785.34,1.26,45.27,371.26,2388.2,8127.24,8.6459,0.03,370,2319,100.0,28.4,17.2597,0
75,19.9999,0.7015,100.0,491.19,607.61,1486.45,1243.55,9.35,13.65,334.0,2323.99,8724.8,1.08,44.57,314.88,2388.1,8064.78,9.252,0.02,365,2324,100.0,24.4,14.5859,0
76,35.0058,0.84,100.0,449.44,556.0,1361.4,1128.48,5.48,8.0,194.66,2222.95,8353.45,1.02,42.07,183.67,2388.06,8063.97,9.3425,0.02,335,2223,100.0,14.95,8.8628,0
77,34.9989,0.8411,100.0,449.44,556.0,1371.33,1133.55,5.48,8.0,194.56,2222.92,8351.1,1.03,42.0,182.52,2388.04,8065.01,9.3095,0.02,335,2223,100.0,14.95,8.9621,0
78,42.0073,0.8411,100.0,445.0,549.71,1349.24,1128.83,3.91,5.72,138.61,2211.9,8329.34,1.02,42.23,130.95,2387.91,8082.91,9.3684,0.02,331,2212,100.0,10.59,6.4087,0
79,20.0068,0.7007,100.0,491.19,607.57,1478.35,1252.6,9.35,13.65,334.05,2323.97,8724.72,1.08,44.28,315.01,2388.05,8064.94,9.2287,0.02,365,2324,100.0,24.61,14.7214,0
80,0.0009,0.0011,100.0,518.67,642.45,1591.21,1408.99,14.62,21.61,554.56,2388.2,9059.14,1.3,47.34,521.42,2388.05,8139.87,8.4642,0.03,392,2388,100.0,38.88,23.2712,0
81,25.0061,0.62,60.0,462.54,536.87,1264.86,1052.84,7.05,9.03,175.68,1915.34,8013.51,0.94,36.66,164.39,2028.21,7873.12,10.8794,0.02,308,1915,84.93,14.23,8.5163,0
82,25.0055,0.6211,60.0,462.54,536.83,1263.63,1043.86,7.05,9.02,174.8,1915.38,8009.88,0.94,36.7,164.66,2028.26,7875.04,10.9095,0.02,306,1915,84.93,14.38,8.4652,0
83,35.0034,0.84,100.0,449.44,555.44,1365.39,1123.98,5.48,8.0,194.33,2222.93,8352.2,1.02,41.97,183.17,2388.05,8067.97,9.3422,0.02,333,2223,100.0,14.7,8.9432,0
84,41.9986,0.84,100.0,445.0,549.66,1358.57,1125.53,3.91,5.71,138.57,2211.81,8321.61,1.02,42.13,130.86,2387.92,8081.77,9.355,0.02,332,2212,100.0,10.5,6.3328,0
85,0.0021,0.0018,100.0,518.67,642.7,1594.36,1407.17,14.62,21.61,552.66,2388.12,9049.32,1.3,47.51,521.71,2388.09,8134.46,8.4516,0.03,394,2388,100.0,38.72,23.3006,0
86,0.0023,0.0,100.0,518.67,642.72,1593.6,1407.45,14.62,21.61,553.35,2388.12,9052.99,1.3,47.53,520.95,2388.11,8138.09,8.4516,0.03,394,2388,100.0,38.76,23.3734,0
87,20.004,0.7,100.0,491.19,607.44,1490.04,1249.44,9.35,13.65,334.18,2324.01,8725.73,1.08,44.28,314.75,2388.15,8063.56,9.2211,0.02,364,2324,100.0,24.58,14.7329,0
88,19.9991,0.7,100.0,491.19,607.31,1482.05,1248.84,9.35,13.66,334.92,2323.99,8728.73,1.08,44.38,314.46,2388.17,8061.41,9.2029,0.02,366,2324,100.0,24.22,14.5753,0
89,10.0047,0.2501,100.0,489.05,604.51,1498.93,1310.93,10.52,15.49,394.12,2318.97,8781.6,1.26,45.59,371.93,2388.18,8127.18,8.67,0.03,370,2319,100.0,28.37,17.1399,0
90,42.0062,0.84,100.0,445.0,550.14,1352.99,1130.63,3.91,5.71,139.18,2211.86,8321.53,1.02,42.21,130.57,2387.92,8086.75,9.4076,0.02,331,2212,100.0,10.33,6.3507,0
91,34.9997,0.84,100.0,449.44,555.1,1366.99,1129.89,5.48,8.0,193.84,2222.94,8350.12,1.02,41.92,182.84,2388.03,8066.02,9.3276,0.02,335,2223,100.0,14.83,8.8875,0
92,35.0063,0.84,100.0,449.44,556.07,1359.28,1133.11,5.48,8.0,194.72,2222.97,8340.87,1.02,41.95,183.23,2388.02,8068.96,9.3463,0.02,336,2223,100.0,14.73,8.9678,0
93,35.0076,0.841,100.0,449.44,555.81,1363.34,1134.55,5.48,8.0,194.82,2222.91,8350.79,1.02,42.06,182.7,2387.98,8064.99,9.3203,0.02,334,2223,100.0,14.83,8.9851,0
94,42.0071,0.8409,100.0,445.0,550.3,1357.33,1133.32,3.91,5.72,139.26,2211.85,8320.89,1.02,42.27,130.86,2387.93,8083.35,9.3741,0.02,332,2212,100.0,10.65,6.3828,0
95,35.0071,0.84,100.0,449.44,556.21,1371.97,1133.42,5.48,8.0,194.91,2222.95,8356.66,1.02,41.99,182.64,2388.01,8065.46,9.3203,0.02,335,2223,100.0,14.96,8.8422,0
96,42.0055,0.84,100.0,445.0,549.77,1354.83,1128.99,3.91,5.72,139.07,2211.84,8324.91,1.02,42.23,130.0,2387.88,8083.32,9.3878,0.02,332,2212,100.0,10.45,6.3575,0
97,20.0078,0.7,100.0,491.19,607.94,1487.76,1259.42,9.35,13.66,333.99,2324.04,8732.63,1.07,44.6,314.92,2388.14,8065.84,9.2268,0.02,364,2324,100.0,24.65,14.6973,0
98,0.0,0.0,100.0,518.67,642.94,1587.04,1405.78,14.62,21.61,552.27,2388.08,9057.07,1.3,47.49,521.22,2388.15,8137.63,8.4499,0.03,394,2388,100.0,38.65,23.2418,0
99,25.0044,0.6208,60.0,462.54,536.88,1259.29,1050.89,7.05,9.03,174.63,1915.32,8018.4,0.94,36.93,164.69,2028.23,7872.24,10.9173,0.02,308,1915,84.93,14.37,8.5378,0
100,35.0033,0.8404,100.0,449.44,555.88,1369.33,1133.59,5.48,8.0,194.08,2222.97,8349.35,1.02,42.13,182.59,2388.05,8061.34,9.3311,0.02,334,2223,100.0,15.03,8.8911,0
101,42.0053,0.84,100.0,445.0,549.86,1352.55,1121.52,3.91,5.72,139.27,2211.81,8324.78,1.02,42.36,130.63,2387.93,8080.66,9.386,0.02,330,2212,100.0,10.65,6.2993,1
102,35.0025,0.84,100.0,449.44,555.5,1365.41,1135.58,5.48,8.0,194.9,2222.96,8351.33,1.02,42.07,182.94,2388.01,8069.5,9.3569,0.02,334,2223,100.0,14.85,8.8925,1
103,0.0006,0.0001,100.0,518.67,642.71,1585.4,1407.89,14.62,21.61,553.13,2388.12,9051.38,1.3,47.72,521.14,2388.08,8138.52,8.4265,0.03,392,2388,100.0,38.93,23.3131,1
104,25.0074,0.6215,60.0,462.54,537.03,1264.85,1050.28,7.05,9.03,175.48,1915.28,8021.12,0.94,36.66,164.21,2028.16,7871.13,10.87,0.02,307,1915,84.93,14.23,8.5596,1
105,35.0026,0.84,100.0,449.44,555.75,1364.63,1133.54,5.48,8.0,194.51,2222.92,8352.46,1.02,42.28,183.39,2388.03,8067.94,9.3347,0.02,334,2223,100.0,14.74,8.8332,1
106,42.0069,0.8401,100.0,445.0,549.81,1349.44,1134.01,3.91,5.71,137.93,2211.84,8321.94,1.02,42.3,130.71,2387.96,8084.14,9.3801,0.02,332,2212,100.0,10.71,6.2533,1
107,34.9996,0.8417,100.0,449.44,556.11,1376.18,1128.13,5.48,8.0,194.42,2223.01,8352.68,1.02,41.96,182.93,2388.0,8071.5,9.3307,0.02,333,2223,100.0,14.78,8.8527,1
108,42.0038,0.8407,100.0,445.0,549.61,1365.41,1130.96,3.91,5.72,138.62,2211.87,8318.77,1.02,42.24,130.48,2387.95,8086.76,9.401,0.02,332,2212,100.0,10.59,6.3149,1
109,42.0049,0.84,100.0,445.0,550.0,1357.2,1134.44,3.91,5.72,138.84,2211.84,8326.07,1.02,42.28,129.93,2387.9,8085.74,9.3812,0.02,330,2212,100.0,10.54,6.2877,1
110,25.0067,0.6207,60.0,462.54,537.13,1255.93,1054.31,7.05,9.02,175.19,1915.35,8011.64,0.94,36.82,164.57,2028.18,7874.5,10.949,0.02,307,1915,84.93,14.27,8.582,1
111,0.0022,0.0013,100.0,518.67,642.99,1594.23,1412.82,14.62,21.61,552.99,2388.16,9060.12,1.3,47.62,521.1,2388.09,8138.68,8.4543,0.03,395,2388,100.0,38.71,23.2555,1
112,10.0038,0.25,100.0,489.05,604.69,1503.23,1317.09,10.52,15.5,393.37,2318.98,8786.12,1.26,45.83,370.98,2388.2,8136.94,8.6525,0.03,369,2319,100.0,28.55,17.1532,1
113,42.0048,0.8419,100.0,445.0,549.84,1354.98,1134.8,3.91,5.71,138.65,2211.83,8320.03,1.02,42.23,130.81,2387.9,8089.08,9.391,0.02,332,2212,100.0,10.53,6.3576,1
114,0.0019,0.0008,100.0,518.67,642.6,1587.08,1414.79,14.62,21.61,553.16,2388.18,9056.73,1.3,47.51,521.29,2388.07,8136.45,8.4498,0.03,394,2388,100.0,38.91,23.1843,1
115,24.9982,0.6216,60.0,462.54,537.08,1273.21,1052.47,7.05,9.03,175.19,1915.31,8015.66,0.94,36.86,164.59,2028.26,7877.36,10.9215,0.02,308,1915,84.93,14.29,8.6106,1
116,25.0074,0.62,60.0,462.54,536.61,1265.49,1046.89,7.05,9.03,175.52,1915.37,8008.1,0.94,36.95,164.68,2028.2,7878.18,10.9334,0.02,309,1915,84.93,14.22,8.5516,1
117,42.0067,0.841,100.0,445.0,550.17,1362.84,1135.45,3.91,5.72,138.55,2211.84,8323.89,1.02,42.46,130.17,2387.92,8084.73,9.4115,0.02,333,2212,100.0,10.54,6.2284,1
118,20.0068,0.7,100.0,491.19,607.71,1485.65,1260.72,9.35,13.66,333.87,2324.01,8722.39,1.07,44.86,314.98,2388.1,8065.35,9.2783,0.02,366,2324,100.0,24.3,14.6051,1
119,0.0006,0.0,100.0,518.67,642.82,1594.44,1415.05,14.62,21.61,552.1,2388.17,9061.9,1.3,47.59,520.81,2388.11,8140.18,8.4486,0.03,394,2388,100.0,38.75,23.231,1
120,35.0033,0.841,100.0,449.44,556.28,1366.12,1134.28,5.48,8.0,195.14,2223.0,8351.26,1.02,42.04,182.69,2388.08,8068.3,9.3216,0.02,336,2223,100.0,14.94,8.8716,1
121,35.0003,0.8403,100.0,449.44,555.65,1370.27,1136.34,5.48,8.0,193.99,2222.97,8359.6,1.02,42.1,182.92,2388.07,8063.25,9.3558,0.02,336,2223,100.0,15.02,8.9875,1
122,42.0044,0.8418,100.0,445.0,550.12,1353.15,1140.0,3.91,5.71,139.22,2211.83,8328.83,1.02,42.32,130.52,2387.96,8084.87,9.4098,0.02,330,2212,100.0,10.66,6.3667,1
123,35.0063,0.84,100.0,449.44,556.34,1373.77,1140.59,5.48,8.0,194.93,2222.99,8349.05,1.02,42.32,182.91,2388.07,8068.83,9.384,0.02,335,2223,100.0,14.82,8.869,1
124,42.0058,0.84,100.0,445.0,549.75,1355.37,1128.54,3.91,5.72,138.75,2211.83,8329.9,1.02,42.38,130.0,2387.91,8081.29,9.3597,0.02,331,2212,100.0,10.74,6.2435,1
125,0.0023,0.0,100.0,518.67,643.13,1591.3,1413.93,14.62,21.61,552.19,2388.14,9057.6,1.3,47.63,521.01,2388.16,8144.84,8.4404,0.03,394,2388,100.0,38.84,23.259,1
126,25.0058,0.6206,60.0,462.54,537.28,1264.36,1052.0,7.05,9.03,175.35,1915.3,8021.08,0.94,36.9,164.13,2028.24,7875.91,10.9391,0.02,308,1915,84.93,14.28,8.5024,1
127,25.0046,0.62,60.0,462.54,536.78,1273.15,1054.67,7.05,9.03,175.85,1915.31,8020.98,0.94,37.23,164.89,2028.19,7870.57,10.8961,0.02,307,1915,84.93,14.16,8.4914,1
128,35.003,0.8404,100.0,449.44,555.83,1369.46,1140.73,5.48,8.0,193.48,2223.04,8351.55,1.02,42.01,183.4,2388.12,8071.07,9.3647,0.02,336,2223,100.0,14.91,9.0339,1
129,42.0066,0.84,100.0,445.0,549.78,1357.77,1129.36,3.91,5.72,138.25,2211.84,8322.73,1.02,42.26,130.55,2387.97,8086.25,9.3842,0.02,331,2212,100.0,10.41,6.3415,1
130,10.0073,0.25,100.0,489.05,605.82,1506.06,1311.08,10.52,15.5,394.19,2318.99,8783.53,1.26,45.57,371.04,2388.21,8126.56,8.7288,0.03,372,2319,100.0,28.47,17.2236,1
131,10.0048,0.25,100.0,489.05,604.77,1501.89,1313.13,10.52,15.5,393.82,2319.06,8784.27,1.26,45.78,370.61,2388.25,8127.51,8.6982,0.03,372,2319,100.0,28.51,16.9975,1
132,10.0031,0.25,100.0,489.05,604.89,1508.04,1318.65,10.52,15.5,394.05,2319.03,8785.05,1.26,45.77,370.72,2388.22,8133.41,8.6896,0.03,371,2319,100.0,28.37,17.0719,1
133,0.002,0.0,100.0,518.67,642.82,1598.03,1417.02,14.62,21.61,552.55,2388.13,9063.02,1.3,47.72,520.5,2388.17,8132.49,8.4921,0.03,393,2388,100.0,38.76,23.1353,1
134,25.0008,0.62,60.0,462.54,536.65,1265.28,1065.23,7.05,9.03,175.19,1915.33,8014.8,0.94,37.0,164.79,2028.23,7876.57,10.9488,0.02,308,1915,84.93,14.01,8.5199,2
135,35.0069,0.84,100.0,449.44,555.97,1371.42,1141.13,5.48,8.0,194.02,2222.93,8351.6,1.02,42.31,182.58,2388.12,8067.19,9.3693,0.02,334,2223,100.0,14.72,8.8014,2
136,20.0004,0.7,100.0,491.19,608.2,1489.2,1251.01,9.35,13.66,333.55,2324.1,8723.65,1.07,44.67,314.47,2388.16,8061.65,9.2855,0.03,366,2324,100.0,24.38,14.6886,2
137,25.0003,0.62,60.0,462.54,536.92,1273.46,1049.82,7.05,9.03,175.26,1915.29,8008.9,0.94,37.05,164.66,2028.25,7878.6,10.9383,0.02,308,1915,84.93,14.14,8.3819,2
138,25.0042,0.62,60.0,462.54,537.06,1267.51,1059.15,7.05,9.03,174.87,1915.38,8020.77,0.94,37.04,164.72,2028.25,7874.09,10.9491,0.02,308,1915,84.93,14.39,8.5427,2
139,19.9993,0.7003,100.0,491.19,608.15,1491.06,1262.27,9.35,13.66,334.3,2324.09,8727.03,1.08,44.78,314.42,2388.22,8059.26,9.2424,0.02,366,2324,100.0,24.33,14.6602,2
140,20.0004,0.7007,100.0,491.19,608.19,1491.98,1262.79,9.35,13.66,333.7,2324.11,8734.24,1.07,44.59,314.25,2388.24,8063.11,9.2987,0.03,367,2324,100.0,24.3,14.5427,2
141,19.9996,0.7014,100.0,491.19,608.41,1497.03,1261.34,9.35,13.66,333.62,2324.06,8728.14,1.08,44.64,314.58,2388.23,8064.3,9.2821,0.03,367,2324,100.0,24.23,14.6505,2
142,25.0071,0.62,60.0,462.54,537.19,1273.48,1055.39,7.05,9.03,174.96,1915.37,8015.29,0.94,37.11,164.03,2028.25,7879.46,10.9494,0.02,308,1915,84.93,14.21,8.551,2
143,25.0035,0.6212,60.0,462.54,537.42,1270.54,1064.58,7.05,9.03,174.32,1915.33,8016.86,0.94,37.16,164.14,2028.21,7871.79,10.9697,0.02,308,1915,84.93,14.31,8.5536,2
144,25.0027,0.6202,60.0,462.54,537.02,1259.05,1059.16,7.05,9.03,175.04,1915.34,8013.32,0.94,37.0,164.46,2028.26,7881.19,10.952,0.02,309,1915,84.93,14.16,8.4845,2
145,9.9986,0.25,100.0,489.05,605.48,1501.24,1323.32,10.52,15.5,393.26,2319.06,8778.91,1.26,45.78,370.79,2388.26,8128.21,8.6958,0.03,372,2319,100.0,28.63,17.0868,2
146,35.004,0.8404,100.0,449.44,556.23,1377.12,1140.97,5.48,8.0,193.78,2222.97,8357.35,1.02,42.28,182.45,2388.13,8060.63,9.3732,0.02,335,2223,100.0,14.77,8.8502,2
147,20.0003,0.7,100.0,491.19,608.31,1495.47,1259.19,9.35,13.66,334.54,2324.03,8720.9,1.07,44.92,314.38,2388.2,8065.2,9.2673,0.03,366,2324,100.0,24.21,14.6114,2
148,19.9996,0.7018,100.0,491.19,607.69,1486.03,1263.08,9.35,13.66,333.29,2324.1,8732.68,1.08,44.76,314.25,2388.25,8060.05,9.2972,0.03,369,2324,100.0,24.31,14.6188,2
149,42.0063,0.84,100.0,445.0,550.21,1356.41,1135.48,3.91,5.72,137.86,2211.82,8326.39,1.02,42.58,130.31,2387.92,8086.18,9.483,0.02,334,2212,100.0,10.64,6.3839,2
150,42.0029,0.84,100.0,445.0,550.41,1355.93,1142.2,3.91,5.71,138.61,2211.84,8328.35,1.02,42.38,130.45,2387.96,8089.26,9.3914,0.02,333,2212,100.0,10.72,6.2995,2
151,42.0011,0.84,100.0,445.0,550.04,1355.51,1145.29,3.91,5.72,138.11,2211.86,8327.81,1.02,42.58,130.17,2387.92,8082.03,9.4514,0.02,333,2212,100.0,10.63,6.2958,2
152,35.002,0.8409,100.0,449.44,556.39,1368.01,1144.68,5.48,8.0,194.55,2223.04,8361.85,1.02,42.26,182.88,2388.08,8066.88,9.3859,0.02,338,2223,100.0,14.77,8.8021,2
153,20.0071,0.7013,100.0,491.19,608.39,1494.3,1263.04,9.35,13.66,333.79,2324.0,8731.77,1.07,44.97,314.39,2388.19,8065.58,9.3023,0.03,368,2324,100.0,24.29,14.5003,2
154,20.0005,0.7008,100.0,491.19,608.44,1493.19,1263.32,9.35,13.66,333.43,2324.15,8737.43,1.08,44.89,313.79,2388.24,8062.9,9.3229,0.03,367,2324,100.0,24.29,14.758,2
155,20.0046,0.7,100.0,491.19,607.96,1491.38,1266.2,9.35,13.66,332.95,2324.1,8732.58,1.07,44.82,314.02,2388.24,8064.47,9.2852,0.03,368,2324,100.0,24.32,14.6018,2
156,9.9992,0.2501,100.0,489.05,605.34,1509.84,1325.2,10.52,15.5,393.01,2319.09,8786.49,1.26,45.94,370.29,2388.35,8129.73,8.7486,0.03,371,2319,100.0,28.28,17.0477,2
157,35.002,0.84,100.0,449.44,556.28,1370.59,1143.4,5.48,8.0,193.46,2223.06,8354.78,1.02,42.33,182.22,2388.12,8068.49,9.4181,0.02,336,2223,100.0,14.6,8.8189,2
158,25.0015,0.62,60.0,462.54,537.79,1268.18,1063.87,7.05,9.03,174.4,1915.33,8018.73,0.94,37.14,164.01,2028.28,7875.6,11.0066,0.02,311,1915,84.93,14.11,8.537,2
159,0.0021,0.0,100.0,518.67,642.84,1600.44,1429.7,14.62,21.61,552.29,2388.24,9070.67,1.3,47.93,519.7,2388.24,8133.72,8.497,0.03,395,2388,100.0,38.62,23.0703,2
160,25.005,0.62,60.0,462.54,538.04,1272.29,1065.0,7.05,9.03,175.51,1915.4,8012.6,0.94,37.07,164.76,2028.26,7881.1,11.0004,0.02,311,1915,84.93,14.29,8.485,2
161,19.9996,0.7,100.0,491.19,608.56,1493.31,1264.81,9.35,13.66,333.71,2324.14,8739.2,1.07,44.86,313.85,2388.27,8062.44,9.3172,0.03,367,2324,100.0,24.32,14.524,2
162,0.0025,0.0003,100.0,518.67,643.71,1601.85,1423.64,14.62,21.61,551.86,2388.22,9068.9,1.3,48.06,519.69,2388.24,8141.02,8.4965,0.03,395,2388,100.0,38.47,23.1667,2
163,0.001,0.0,100.0,518.67,643.35,1604.21,1429.32,14.62,21.61,551.2,2388.26,9062.98,1.3,48.14,520.22,2388.24,8138.88,8.5,0.03,397,2388,100.0,38.37,23.0909,2
164,42.0052,0.84,100.0,445.0,550.56,1366.24,1142.24,3.91,5.71,138.46,2211.81,8333.05,1.02,42.73,129.69,2387.88,8092.25,9.4573,0.02,334,2212,100.0,10.37,6.2704,2
165,19.9987,0.7005,100.0,491.19,608.46,1504.95,1273.78,9.35,13.66,333.93,2324.14,8736.1,1.07,44.9,314.09,2388.35,8066.93,9.3422,0.03,369,2324,100.0,24.11,14.5303,2
166,20.0018,0.7,100.0,491.19,608.37,1499.81,1266.46,9.35,13.66,332.85,2324.21,8729.43,1.07,45.06,313.59,2388.31,8063.55,9.3548,0.03,370,2324,100.0,24.41,14.5231,2
167,42.0059,0.8419,100.0,445.0,550.16,1360.37,1146.78,3.91,5.72,138.1,2211.88,8327.11,1.02,42.82,129.71,2387.84,8084.0,9.4512,0.02,333,2212,100.0,10.41,6.191,2
1,41.9993,0.8417,100.0,445.0,549.85,1341.89,1129.33,3.91,5.72,138.54,2211.96,8316.72,1.02,42.01,129.65,2388.01,8088.71,9.3891,0.02,330,2212,100.0,10.47,6.3492,0
2,25.002,0.6206,60.0,462.54,536.19,1259.25,1049.19,7.05,9.03,175.89,1915.37,8016.09,0.94,36.64,165.41,2028.26,7872.23,10.9075,0.02,308,1915,84.93,14.15,8.4571,0
3,25.002,0.6209,60.0,462.54,537.28,1267.33,1044.25,7.05,9.03,174.93,1915.37,8009.49,0.94,36.88,164.63,2028.2,7875.38,10.8966,0.02,307,1915,84.93,14.49,8.5764,0
4,34.9998,0.8417,100.0,449.44,555.3,1375.23,1128.25,5.48,8.0,194.67,2222.98,8349.12,1.02,41.92,183.24,2388.08,8072.92,9.3261,0.02,334,2223,100.0,14.95,8.8172,0
5,20.0013,0.7,100.0,491.19,607.17,1485.14,1245.51,9.35,13.65,334.62,2323.94,8722.26,1.08,44.4,315.34,2388.11,8065.43,9.1999,0.02,364,2324,100.0,24.47,14.71,0
6,24.999,0.62,60.0,462.54,536.72,1263.25,1046.9,7.05,9.03,175.27,1915.36,8013.3,0.94,36.64,164.29,2028.27,7878.11,10.8843,0.02,306,1915,84.93,14.3,8.5879,0
7,9.9985,0.25,100.0,489.05,604.91,1504.62,1302.12,10.52,15.49,394.94,2318.93,8778.24,1.26,45.43,371.74,2388.12,8132.27,8.6443,0.03,367,2319,100.0,28.57,17.1217,0
8,25.0077,0.6215,60.0,462.54,536.66,1264.22,1037.3,7.05,9.02,174.95,1915.38,8011.51,0.94,36.85,164.78,2028.24,7874.19,10.873,0.02,307,1915,84.93,14.32,8.5538,0
9,35.0013,0.8403,100.0,449.44,555.98,1364.97,1125.91,5.48,8.0,194.25,2222.96,8352.23,1.02,41.84,183.17,2388.1,8068.67,9.3041,0.02,333,2223,100.0,14.96,8.8815,0
10,42.0062,0.84,100.0,445.0,549.32,1352.26,1113.03,3.91,5.71,138.53,2211.93,8318.6,1.02,42.24,130.94,2388.02,8084.53,9.3642,0.02,329,2212,100.0,10.54,6.3012,0
11,35.0032,0.8405,100.0,449.44,555.24,1366.6,1131.1,5.48,8.0,194.02,2222.95,8353.76,1.02,41.89,183.33,2388.08,8070.67,9.3251,0.02,334,2223,100.0,14.72,8.9284,0
12,41.999,0.84,100.0,445.0,549.17,1355.63,1122.55,3.91,5.72,138.59,2211.92,8327.54,1.02,41.97,131.07,2388.0,8086.38,9.3361,0.02,330,2212,100.0,10.72,6.3527,0
13,25.0022,0.62,60.0,462.54,537.43,1264.68,1047.25,7.05,9.02,175.5,1915.34,8017.09,0.94,36.62,164.73,2028.24,7874.48,10.9055,0.02,306,1915,84.93,14.37,8.5469,0
14,10.0018,0.25,100.0,489.05,604.83,1503.65,1299.58,10.52,15.49,395.53,2318.84,8782.5,1.26,45.29,371.36,2388.09,8129.93,8.6349,0.03,369,2319,100.0,28.52,17.1206,0
15,42.0042,0.84,100.0,445.0,549.22,1356.16,1123.93,3.91,5.71,139.42,2211.92,8327.83,1.02,42.01,130.01,2387.97,8083.44,9.381,0.02,331,2212,100.0,10.57,6.4154,0
16,34.9983,0.8416,100.0,449.44,555.64,1365.37,1128.91,5.48,8.0,194.83,2223.04,8354.2,1.02,41.78,183.0,2388.09,8065.38,9.3113,0.02,334,2223,100.0,14.74,8.8964,0
17,20.0073,0.7,100.0,491.19,607.65,1481.61,1249.25,9.35,13.66,334.64,2323.98,8723.37,1.08,44.3,315.28,2388.12,8066.39,9.2278,0.02,364,2324,100.0,24.62,14.7527,0
18,0.0,0.0,100.0,518.67,642.46,1584.17,1404.51,14.62,21.61,554.15,2388.1,9053.14,1.3,47.52,521.86,2388.09,8135.75,8.4497,0.03,393,2388,100.0,38.84,23.2742,0
19,10.0046,0.251,100.0,489.05,604.54,1491.99,1304.6,10.52,15.49,394.93,2318.89,8783.3,1.26,45.45,371.98,2388.12,8128.0,8.6178,0.03,370,2319,100.0,28.72,17.1804,0
